route_id,latitude,longitude,weather,temperature_C,humidity_%,traffic_density,road_type,road_condition,num_lanes,speed_limit,vehicle_count,visibility_km,time_of_day,day_of_week,holiday,past_accidents,population_density,light_condition
-0.17984815081705383,-0.037697163483608714,-1.5614246626208748,0,0.2074440248461504,-0.9114734196455704,1.3792129634245984,3,2,1.613224387286426,0.5386882665227841,-0.87931695118,0.933476648059035,3,1,-0.40514732369828577,-1.19048277015634,-0.5617712181540682,2
-0.39596077115812683,0.7628620809078115,-1.2616884351485003,4,0.23386889319732243,-1.2998095413457655,-0.43087542321394456,0,2,1.613224387286426,0.5386882665227841,-0.46515582091794183,1.0061858156455155,3,4,2.4682379507576417,-1.539086802412955,-1.3741845222408855,1
-0.7857353185589907,1.031226356836109,-0.9789519945112457,4,0.6918999446176363,-1.3968935717708142,0.8832983369482852,1,0,-0.7256293818856306,-1.2450477153407398,-1.0291199131896804,-1.4659258822948336,3,3,-0.40514732369828577,-1.19048277015634,-0.3694521395317463,0
0.41446155512089694,1.3999379220341193,-1.0241692771331248,4,-1.0345247876589325,1.030207188855405,-1.7078555863904508,2,1,-0.14091593959261647,1.430556257454546,0.7861395088099785,-1.6476988012610356,0,5,-0.40514732369828577,1.5983494878965794,-0.8241879048723765,1
1.5220387343688961,0.5791803705765206,-1.279942598383964,4,1.6608117841606085,-1.2027255109207167,-1.559081198447557,3,1,-1.3103428241786448,-1.2450477153407398,1.47347074626616,-0.9206071253962271,0,0,-0.40514732369828577,0.9011414233833496,1.5753071414902369,1
0.9701797217122275,-0.5305692612496719,0.8921594693333397,4,0.09293626199107179,0.2535349454550148,-0.9143921840283499,0,2,-1.3103428241786448,1.430556257454546,1.5615901356836193,0.35180330736718785,1,2,-0.40514732369828577,0.20393335887011974,1.34704057153664,0
-1.5845801830340283,0.4666520585575064,-0.8724494649011939,1,0.013661656937555989,-1.0085574500706191,-1.3731132135189394,3,1,0.4437975027003977,-0.35317972440897777,-0.29772898102476936,0.4972216425401497,0,2,-0.40514732369828577,-0.14467067338649522,0.7557043391371645,2
1.6300950445394327,0.8186728785779713,0.31055889148299826,3,-0.7967009724983846,-1.4454355869833386,-1.1003601689569673,3,1,1.613224387286426,-1.2450477153407398,-0.5885229661023846,0.7517037290928328,0,4,-0.40514732369828577,1.2497454556399645,0.10864949517421257,1
-1.5575661054913943,-0.6249632396947994,1.1489840774720843,4,-1.1402242610636202,-1.5425196174083875,-1.2491345568998613,2,0,-0.14091593959261647,-0.35317972440897777,1.2267364558972744,-1.1387346281556696,0,5,-0.40514732369828577,0.5525373911267346,1.6795548663509348,2
1.278912036485189,0.0046083278670508735,-1.6055428725872145,3,-1.7303796542397942,0.39916099109258796,-0.19531597563769582,1,2,-1.3103428241786448,0.5386882665227841,-0.8352572564712704,0.933476648059035,1,2,-0.40514732369828577,1.5983494878965794,-1.0308859800272083,0
-0.27246784524894224,1.5769982145144186,-0.8950521329911793,4,0.5950087606633392,-0.08625916103265588,-0.07133731901861753,0,1,-0.14091593959261647,0.5386882665227841,1.1650528833050529,0.6062853939198709,2,6,-0.40514732369828577,-0.49327470564311016,-1.6042484667610464,2
0.8003769485870987,-0.4453736849002467,0.37144990588820664,3,-0.2593953160245545,-0.6202213283704241,1.4164065604103218,3,1,0.4437975027003977,1.430556257454546,-0.5268393935101632,-0.04809711435845671,0,1,-0.40514732369828577,-1.539086802412955,-1.2285971823492214,0
-0.06021437884253128,0.21126814771367552,0.8140297392548494,2,1.132314417137169,-0.23188520667022902,0.9948791279054557,0,0,-1.3103428241786448,-0.35317972440897777,-0.7471378670538111,0.7153491452995921,2,4,-0.40514732369828577,-1.19048277015634,-1.4712427488353284,0
-0.13739745753577165,1.7186011126647238,0.8216635156340769,1,1.132314417137169,-0.13480117624518026,0.5237602327529582,0,0,-0.14091593959261647,-0.35317972440897777,1.6673334029845703,-0.19351544953141855,1,5,-0.40514732369828577,-0.14467067338649522,-1.555719353463825,1
-0.8359043197095969,1.6419000399367505,1.4324373046238188,2,-0.2770118949253358,0.10790889981744166,-0.29449890093295844,2,1,1.613224387286426,-1.2450477153407398,1.3589155400234632,0.8971220642657943,2,2,-0.40514732369828577,0.5525373911267346,1.0918133830845866,1
0.4646305562715032,-1.175053932079521,-1.6708182311726698,0,-1.4837475496288561,1.4670853257681244,0.5857495610624973,0,0,-0.7256293818856306,-1.2450477153407398,-1.1436751194323775,-0.738834206430025,2,0,-0.40514732369828577,1.5983494878965794,1.451288296397338,0
-1.495819642536802,-0.17531528044070455,0.21630146482867224,0,0.6478584973656829,-0.9114734196455704,1.5775788140151237,1,2,1.613224387286426,-1.2450477153407398,-1.7164511506458622,0.13367580460774542,1,1,-0.40514732369828577,-1.539086802412955,-1.5521246043306973,2
1.5606302737155162,1.6194826631042942,-0.6782600516862296,1,-1.501364128529637,1.175833234492978,1.106459918862626,2,1,1.613224387286426,1.430556257454546,0.5482171573828387,0.7153491452995921,1,5,-0.40514732369828577,-1.539086802412955,1.1906689842455933,1
0.03240531558935715,1.6783238033585117,1.6295177567805263,0,0.5773921817625579,1.175833234492978,1.7015574706342018,1,2,1.613224387286426,-1.2450477153407398,-0.9410005237722213,-1.6476988012610356,3,0,-0.40514732369828577,0.9011414233833496,0.42498741888943353,0
0.33341932249299455,-1.678019218137366,1.0617631051015868,0,-1.4837475496288561,0.6418710671552099,0.08983493458618423,3,2,-1.3103428241786448,1.430556257454546,-1.3639735929760255,-1.2114437957421504,3,0,-0.40514732369828577,0.9011414233833496,-1.5826799719622813,0
-1.5652844133607182,-1.668665719767677,0.9200185718628561,1,0.4012263927547448,-1.251267526133241,0.97008339658164,0,1,1.613224387286426,-1.2450477153407398,0.6010887910333143,-1.4295712985015931,2,1,-0.40514732369828577,-1.19048277015634,0.8186124489668959,0
1.6378133524087566,0.19796565959861995,0.21681516183071745,1,-1.1930739977659641,-1.251267526133241,0.0030498749528294414,0,1,-1.3103428241786448,-0.35317972440897777,-0.24485734737429388,0.4245124749536688,1,4,-0.40514732369828577,1.5983494878965794,-1.3256554089436643,2
0.7231938698938584,-1.1707350973731088,0.047283204713919204,3,0.392418103304354,0.8845811432178318,-1.2119409599141377,0,1,-0.7256293818856306,-1.2450477153407398,1.0416857381206102,-1.2477983795353909,3,2,-0.40514732369828577,-1.539086802412955,0.9534155414591776,1
0.7617854092404786,1.513707004245031,0.46728426287439184,1,0.9032988914270125,-1.251267526133241,1.5031916200436766,3,0,1.613224387286426,-0.35317972440897777,0.09880827135379693,-0.5207067036705824,2,4,-0.40514732369828577,-1.539086802412955,-0.40899437999614896,2
-0.9748338613574296,-0.11810861630466024,-0.5572187022741095,2,-0.23297044767338249,-0.08625916103265588,-0.6044455424806542,1,1,0.4437975027003977,0.5386882665227841,-0.9233766458887295,0.02461205322802421,1,6,-0.40514732369828577,1.2497454556399645,1.3811906883013514,0
0.1906306269104999,-1.0979472229426586,0.7628511821208644,3,-1.1666491294147923,1.4670853257681244,1.1560513815102575,2,2,1.613224387286426,0.5386882665227841,0.9006947150526754,1.1152495670252371,1,3,2.4682379507576417,-0.14467067338649522,-0.7289270528444974,1
-0.4152565408314369,0.7538903579817834,1.407672330548482,0,1.740086389214125,-0.28042722188275343,1.1808471128340732,0,2,1.613224387286426,-0.35317972440897777,0.46890970690712547,1.6242137401306032,3,2,-0.40514732369828577,0.9011414233833496,-0.6911821869466586,2
-1.3414534851503213,-1.3060983531160828,0.6528841843574855,1,1.4758377057024052,-1.251267526133241,-0.07133731901861753,0,1,0.4437975027003977,-1.2450477153407398,-0.6237707218693683,0.53357622633339,2,6,-0.40514732369828577,-0.49327470564311016,-0.15736194067722323,2
-0.1759889968823918,0.9564699527742833,0.11935608874503942,3,-1.3604314973233866,-1.0570994652831436,0.10223280024809207,2,2,0.4437975027003977,1.430556257454546,0.512969401615855,1.3333770697846794,2,0,-0.40514732369828577,-1.539086802412955,1.6561889969856058,2
1.1322641869680323,0.11409436681939307,0.8539905874371957,0,-1.554213865231981,-0.7173053587954729,0.7965132773149305,1,1,-1.3103428241786448,0.5386882665227841,-0.7030781723450816,1.0425403994387559,2,1,-0.40514732369828577,1.5983494878965794,-0.43775237306116904,1
-1.3646084087582933,0.021442238835968446,-0.8578748057734021,4,0.4012263927547448,1.564169356193173,0.5609538297386817,2,0,-0.14091593959261647,0.5386882665227841,1.579214013567111,-1.684053385054276,2,5,-0.40514732369828577,-0.8418787378997251,-1.1297415811882148,2
0.5070812495527853,-1.6152648795856257,-1.1470264857152657,4,-1.4837475496288561,0.8360391280053074,0.6601367550339443,1,0,-0.7256293818856306,-1.2450477153407398,1.5263423799166356,1.2970224859914392,0,6,2.4682379507576417,1.5983494878965794,0.7233515969390168,2
-0.35351007787684463,-0.9702314065555143,1.3072624863115219,1,-0.4179445261315864,0.4962450215176367,-0.23250957262341929,3,2,-0.14091593959261647,1.430556257454546,1.6056498303923488,-1.3205075471218717,2,6,2.4682379507576417,-1.19048277015634,-1.16568907251949,0
-0.8166085500362867,-1.6292951271401594,-1.2908974856136242,1,-0.047996369215178865,1.3700012953430756,-0.24490743828532713,1,2,-0.14091593959261647,0.5386882665227841,-0.1126782632481051,-1.3932167147083527,1,4,-0.40514732369828577,-0.8418787378997251,0.7503122154374732,0
0.5611094046380536,1.1248567843939148,1.3475100490996619,4,1.0001900753813093,0.9816651736428805,1.25523430680552,3,1,1.613224387286426,-0.35317972440897777,1.4205991126156845,-0.44799753608410164,2,1,-0.40514732369828577,1.5983494878965794,1.2463875958090698,1
1.3985458084597115,1.7023517953439118,0.8395234462865763,3,-0.6998097885440874,1.175833234492978,1.6395681423246629,3,2,1.613224387286426,0.5386882665227841,-1.3287258372090418,0.53357622633339,1,6,-0.40514732369828577,-1.19048277015634,0.5418167657160776,2
-1.2526929446530948,1.2449490223904578,-1.7050328407972566,1,0.6390502079152928,-0.18334319145770464,1.329621500776967,2,0,-0.14091593959261647,-0.35317972440897777,1.147429005421561,-1.4295712985015931,1,1,-0.40514732369828577,-0.14467067338649522,-0.5348105996556118,0
-1.3453126390849832,-0.07773586313753307,1.0948786420706342,0,-0.629343472940962,1.030207188855405,-0.6912306021140089,0,1,0.4437975027003977,-1.2450477153407398,0.8390111424604539,0.3154487235739476,2,4,-0.40514732369828577,-0.8418787378997251,-0.7055611834791686,0
-1.3800450244969413,1.5650558014174052,1.484691041529526,1,-1.4132812340257304,0.7389550975802587,-1.5838769297713726,0,1,-1.3103428241786448,-0.35317972440897777,0.5041574626741091,0.24273955598746666,0,3,-0.40514732369828577,1.2497454556399645,-0.563568592720632,1
1.0010529531895236,1.7503361964190258,1.3022210878263356,4,-1.0169082087581511,-1.493977602195863,-1.3855110791808474,1,1,0.4437975027003977,-0.35317972440897777,-0.10386632430635918,-0.666125038843544,0,6,2.4682379507576417,-0.49327470564311016,-1.363400274841503,2
-0.5117353891979873,1.021932510879492,-1.0586228155958732,2,1.0794646804348256,-1.105641480495668,-0.616843408142562,3,1,0.4437975027003977,-0.35317972440897777,1.050497677062356,1.1152495670252371,0,6,-0.40514732369828577,0.9011414233833496,0.44835328825476234,0
